"","Epoch","Iteration","cp","gpUtility","acqOptimum","inBounds","Elapsed","Score","train.lkh","errorMessage"
"1",0,1,3.21360160083114e-07,NA,FALSE,TRUE,3.939,-0.987512691978611,0.984785303799603,NA
"2",0,2,3.67030169219066e-06,NA,FALSE,TRUE,2.875,-0.987512691978611,0.984785303799603,NA
"3",0,3,5.7155721759972e-06,NA,FALSE,TRUE,4.01,-0.987512691978611,0.984785303799603,NA
"4",0,4,7.27478111340941e-06,NA,FALSE,TRUE,2.769,-0.987512691978611,0.984785303799603,NA
"5",0,5,8.01305349561792e-06,NA,FALSE,TRUE,2.766,-0.987512691978611,0.984785303799603,NA
"6",0,6,1.06385776531524e-05,NA,FALSE,TRUE,2.803,-0.987512691978611,0.984785303799603,NA
"7",0,7,1.57388387353881e-05,NA,FALSE,TRUE,2.536,-0.987512691978611,0.984785303799603,NA
"8",0,8,1.22467453622441e-05,NA,FALSE,TRUE,2.463,-0.987512691978611,0.984785303799603,NA
"9",0,9,1.74948033566236e-05,NA,FALSE,TRUE,2.39,-0.987573218551157,0.984853315952832,NA
"10",0,10,1.92884872177951e-05,NA,FALSE,TRUE,2.471,-0.987599007619417,0.985891328946803,NA
"11",0,11,2.08066923876005e-05,NA,FALSE,TRUE,2.313,-0.987599007619417,0.985891328946803,NA
"12",0,12,2.23788789024354e-05,NA,FALSE,TRUE,2.919,-0.987320066981913,0.98497705084967,NA
"13",0,13,2.44775851307103e-05,NA,FALSE,TRUE,2.283,-0.987599007619417,0.985891328946803,NA
"14",0,14,2.65322466263396e-05,NA,FALSE,TRUE,2.545,-0.987599007619417,0.985891328946803,NA
"15",0,15,2.99105295939221e-05,NA,FALSE,TRUE,2.302,-0.987522862749307,0.985473913235037,NA
"16",0,16,3.13303284601841e-05,NA,FALSE,TRUE,2.614,-0.987533434736178,0.985603899860244,NA
"17",0,17,3.2027913164835e-05,NA,FALSE,TRUE,2.071,-0.987533434736178,0.985603899860244,NA
"18",0,18,3.57828613120798e-05,NA,FALSE,TRUE,2.17,-0.987599007619417,0.985891328946803,NA
"19",0,19,3.71610896335074e-05,NA,FALSE,TRUE,2.159,-0.987599007619417,0.985891328946803,NA
"20",0,20,3.96977602949771e-05,NA,FALSE,TRUE,2.238,-0.987599007619417,0.985891328946803,NA
"21",0,21,4.06378138451785e-05,NA,FALSE,TRUE,2.228,-0.987599007619417,0.985891328946803,NA
"22",0,22,4.39450065623297e-05,NA,FALSE,TRUE,2.148,-0.987803701512721,0.986064450289454,NA
"23",0,23,4.47891755543106e-05,NA,FALSE,TRUE,2.327,-0.987803701512721,0.986064450289454,NA
"24",0,24,4.71965760384848e-05,NA,FALSE,TRUE,2.274,-0.987831957653026,0.986111825182396,NA
"25",0,25,4.93260173543232e-05,NA,FALSE,TRUE,2.41,-0.987923202083524,0.986211121010621,NA
"26",0,26,5.19365746437208e-05,NA,FALSE,TRUE,3.161,-0.987853172942042,0.986452969643723,NA
"27",0,27,5.20373330683119e-05,NA,FALSE,TRUE,3.11,-0.987853172942042,0.986452969643723,NA
"28",0,28,5.42535150130786e-05,NA,FALSE,TRUE,1.989,-0.98810663474321,0.986507774927166,NA
"29",0,29,5.67379194378836e-05,NA,FALSE,TRUE,2.294,-0.987883121060095,0.986507774927166,NA
"30",0,30,5.96742683738249e-05,NA,FALSE,TRUE,2.15,-0.988163038161495,0.986882193426667,NA
"31",0,31,6.05900745462478e-05,NA,FALSE,TRUE,2.421,-0.988047812766851,0.986621819117692,NA
"32",0,32,6.25715717023309e-05,NA,FALSE,TRUE,3.153,-0.988163038161495,0.986882193426667,NA
"33",0,33,6.48171740467613e-05,NA,FALSE,TRUE,2.157,-0.988345596185788,0.986746719616948,NA
"34",0,34,6.63119488887598e-05,NA,FALSE,TRUE,3.633,-0.988357182347841,0.986882193426667,NA
"35",0,35,6.97083671686086e-05,NA,FALSE,TRUE,2.061,-0.988638075174596,0.987089301626029,NA
"36",0,36,7.15551567913336e-05,NA,FALSE,TRUE,2.48,-0.988452508258499,0.987161352704546,NA
"37",0,37,7.28920987716725e-05,NA,FALSE,TRUE,2.214,-0.988572848476783,0.987234144980713,NA
"38",0,38,7.59745154038596e-05,NA,FALSE,TRUE,2.159,-0.988615327471188,0.987462482745817,NA
"39",0,39,7.67039906913384e-05,NA,FALSE,TRUE,2.24,-0.988349939600206,0.987462482745817,NA
"40",0,40,9.88656875665382e-05,NA,FALSE,TRUE,2.611,-0.988960352835649,0.987953881654239,NA
"41",0,41,7.95080343331269e-05,NA,FALSE,TRUE,3.339,-0.988714510531088,0.987616590779891,NA
"42",0,42,9.65110550300553e-05,NA,FALSE,TRUE,2.151,-0.988960352835649,0.987953881654239,NA
"43",0,43,9.4043608203446e-05,NA,FALSE,TRUE,3.732,-0.988960352835649,0.987953881654239,NA
"44",0,44,8.06907434949058e-05,NA,FALSE,TRUE,2.417,-0.988714510531088,0.987616590779891,NA
"45",0,45,9.31268955773067e-05,NA,FALSE,TRUE,2.68,-0.988960352835649,0.987953881654239,NA
"46",0,46,8.28224267532423e-05,NA,FALSE,TRUE,3.6,-0.988718508154178,0.98786144278054,NA
"47",0,47,9.12893937559404e-05,NA,FALSE,TRUE,2.179,-0.988932814986379,0.98786144278054,NA
"48",0,48,8.4584727716987e-05,NA,FALSE,TRUE,2.059,-0.988932814986379,0.98786144278054,NA
"49",0,49,8.65903241860099e-05,NA,FALSE,TRUE,2.244,-0.988756622736617,0.98786144278054,NA
"50",0,50,8.95801803903468e-05,NA,FALSE,TRUE,2.087,-0.989219803189973,0.987953881654239,NA
